# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar  1 13:35:16 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN st_spectype:    Spectral Type
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
#
pl_name,st_spectype,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag
GJ 367 d,M1.0 V,,,,,
GJ 3779 b,M4.0 V,16.4118000,14.2007000,12.5017000,11.0140000,10.5377000
GJ 3929 b,,16.2917000,15.1610000,12.2405000,10.9214000,10.8516000
GJ 3929 b,,16.2917000,15.1610000,12.2405000,10.9214000,10.8516000
GJ 3929 b,M3.5 V,16.2917000,15.1610000,12.2405000,10.9214000,10.8516000
GJ 3929 c,,16.2917000,15.1610000,12.2405000,10.9214000,10.8516000
GJ 393 b,M2.0 V,15.4777000,10.5111000,9.0690000,8.0154800,8.2555700
GJ 3942 b,M0,,,,,
GJ 3988 b,M4.5 V,,,,,
GJ 3998 b,M1,15.0230000,11.5001000,10.1539000,9.3336700,9.6066700
GJ 3998 c,M1,15.0230000,11.5001000,10.1539000,9.3336700,9.6066700
GJ 411 b,,,,,,
GJ 411 b,M1.5 V,,,,,
GJ 411 b,,,,,,
GJ 411 b,M1.9,,,,,
GJ 414 A b,K7 V,,,,,
GJ 414 A b,,,,,,
GJ 414 A c,,,,,,
GJ 414 A c,K7 V,,,,,
GJ 422 b,,,,,,
GJ 422 b,M3.5 V,,,,,
GJ 4276 b,M4.0,,,,,
GJ 433 b,,,,,,
GJ 433 b,,,,,,
GJ 433 b,M1.5 V,,,,,
GJ 433 b,M1.5,,,,,
GJ 433 c,M1.5 V,,,,,
GJ 433 c,,,,,,
GJ 433 d,,,,,,
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,M2.5 V,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,M2.5 V,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 436 b,,15.9785000,11.8123000,10.0822000,8.9218300,8.6612000
GJ 463 b,M3 V,15.5431000,12.7368000,11.0811000,9.9257800,10.3720000
GJ 463 b,M3 V,15.5431000,12.7368000,11.0811000,9.9257800,10.3720000
GJ 463 b,M3 V,15.5431000,12.7368000,11.0811000,9.9257800,10.3720000
GJ 480 b,M3.5 Ve,15.3961000,12.5061000,11.0061000,9.7555600,9.3265400
GJ 486 b,,,,,,
GJ 486 b,M3.5 V,,,,,
GJ 504 b,G0 V,,,,,
GJ 514 b,M0.5-1.0 V,15.0197000,9.9128800,8.4631300,7.7505500,7.9385600
GJ 536 b,M1 V,15.5263000,10.5559000,9.1193300,8.2238700,8.2890900
GJ 536 b,,15.5263000,10.5559000,9.1193300,8.2238700,8.2890900
GJ 581 b,M3 V,,,,,
GJ 581 b,,,,,,
GJ 581 b,,,,,,
GJ 581 b,M3 V,,,,,
GJ 581 b,,,,,,
GJ 581 b,,,,,,
GJ 581 c,,,,,,
GJ 581 c,,,,,,
GJ 581 c,,,,,,
GJ 581 c,M3 V,,,,,
GJ 581 c,,,,,,
GJ 581 e,,,,,,
GJ 581 e,,,,,,
GJ 581 e,,,,,,
GJ 581 e,M3 V,,,,,
GJ 625 b,M2,14.6308000,11.0986000,9.5381200,8.5130400,8.7804700
GJ 649 b,M1.0,,,,,
GJ 649 b,,,,,,
GJ 649 b,M1.5,,,,,
GJ 667 C b,,,,,,
GJ 667 C b,,,,,,
GJ 667 C b,M1.5 V,,,,,
GJ 667 C b,,,,,,
GJ 667 C b,,,,,,
GJ 667 C c,,,,,,
GJ 667 C c,M1.5 V,,,,,
GJ 667 C c,,,,,,
GJ 667 C c,,,,,,
GJ 667 C e,M1.5 V,,,,,
GJ 667 C f,M1.5 V,,,,,
GJ 667 C g,M1.5 V,,,,,
GJ 674 b,M2.5,,,,,
GJ 676 A b,M0 V,,,,,
GJ 676 A b,M0 V,,,,,
GJ 676 A b,,,,,,
GJ 676 A b,,,,,,
GJ 676 A b,,,,,,
GJ 676 A c,,,,,,
GJ 676 A c,,,,,,
GJ 676 A d,,,,,,
GJ 676 A d,,,,,,
GJ 676 A d,M0 V,,,,,
GJ 676 A e,,,,,,
GJ 676 A e,,,,,,
GJ 676 A e,M0 V,,,,,
GJ 680 b,,,,,,
GJ 682 b,M3.5 V,,,,,
GJ 682 c,M3.5 V,,,,,
GJ 685 b,M0.5,14.5112000,10.9546000,9.4399000,8.7207900,8.5829300
GJ 687 b,M3 V,,,,,
GJ 687 b,,,,,,
GJ 687 b,,,,,,
GJ 687 b,,,,,,
GJ 687 c,,,,,,
GJ 720 A b,M0.5 V,,,,,
GJ 724 b,M1.0 V,,,,,
GJ 740 b,M1.0 V,,,,,
GJ 806 b,,,,,,
GJ 806 b,M1.5 V,,,,,
GJ 806 c,M1.5 V,,,,,
GJ 832 b,M2/3 V,,,,,
GJ 832 b,,,,,,
GJ 832 b,M1 V,,,,,
GJ 832 b,M1.5,,,,,
GJ 832 b,,,,,,
GJ 849 b,M3.5 V,,,,,
GJ 849 b,M3 V,,,,,
GJ 849 b,,,,,,
GJ 849 b,M3.5,,,,,
GJ 849 b,M3.5,,,,,
GJ 849 b,,,,,,
GJ 849 b,,,,,,
GJ 849 c,,,,,,
GJ 849 c,M3.5,,,,,
GJ 849 c,M3.5,,,,,
GJ 86 b,,,,,,
GJ 86 b,,,,,,
GJ 86 b,,,,,,
GJ 876 b,,,,,,
GJ 876 b,,,,,,
GJ 876 b,,,,,,
GJ 876 b,,,,,,
GJ 876 b,,,,,,
GJ 876 b,,,,,,
GJ 876 b,M4 V,,,,,
GJ 876 b,,,,,,
GJ 876 c,,,,,,
GJ 876 c,M4 V,,,,,
GJ 876 c,,,,,,
GJ 876 c,,,,,,
GJ 876 c,,,,,,
GJ 876 c,,,,,,
GJ 876 c,,,,,,
GJ 876 d,,,,,,
GJ 876 d,,,,,,
GJ 876 d,,,,,,
GJ 876 d,,,,,,
GJ 876 d,,,,,,
GJ 876 d,M4 V,,,,,
GJ 876 d,,,,,,
GJ 876 e,,,,,,
GJ 876 e,,,,,,
GJ 876 e,,,,,,
GJ 887 b,M1 V,,,,,
GJ 887 c,M1 V,,,,,
GJ 896 A b,M3.5 V,15.0480000,12.7117000,11.5740000,11.3945000,7.7631900
GJ 9066 c,M4.5 V,,,,,
GJ 9066 c,M5.0 V,,,,,
GJ 9404 b,,15.4567000,11.5138000,10.0977000,9.3533400,9.6948900
GJ 96 b,M2,,,,,
GJ 9689 b,M0.5,,,,,
GJ 9714 b,,,,,,
GJ 9827 b,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 b,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 b,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 b,K5 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 b,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 b,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 b,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 b,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 c,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 c,K5 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 c,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 c,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 c,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 c,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 d,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 d,K6 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 d,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 d,K5 V,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GJ 9827 d,,14.7056000,11.1637000,9.9025700,13.1720000,9.8503900
GPX-1 b,,,,,,
GPX-1 b,F2,,,,,
GQ Lup b,,,,,,
GQ Lup b,K7e V,,,,,
GSC 06214-00210 b,M1,,,,,
GSC 06214-00210 b,,,,,,
GSC 06214-00210 b,,,,,,
GSC 06214-00210 b,K7,,,,,
GU Psc b,M3,,,,,
Gaia-1 b,,15.4878000,13.7916000,13.0682000,13.0552000,13.2406000
Gaia-2 b,,14.9082000,11.6550000,11.2520000,11.1022000,11.4663000
Gaia-2 b,,14.9082000,11.6550000,11.2520000,11.1022000,11.4663000
Gl 378 b,M1,14.7557000,10.9083000,9.5799200,8.7279100,8.9781300
Gl 49 b,M1.5 V,,,,,
Gl 686 b,M1.0 V,,,,,
Gl 686 b,M1,,,,,
Gl 686 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,G0 V,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,G0 V,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-1 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,K4,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,K4,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,K4,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 b,,,,,,
HAT-P-11 c,,,,,,
HAT-P-11 c,,,,,,
HAT-P-12 b,K4,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,K4,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,K4,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,K4,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,K4,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-12 b,,15.7005000,14.1790000,12.5706000,12.1515000,12.8943000
HAT-P-13 b,,,,,,
HAT-P-13 b,,,,,,
HAT-P-13 b,G4,,,,,
HAT-P-13 b,G4,,,,,
HAT-P-13 b,,,,,,
HAT-P-13 b,,,,,,
HAT-P-13 b,,,,,,
HAT-P-13 b,,,,,,
HAT-P-13 b,,,,,,
HAT-P-13 b,,,,,,
HAT-P-13 b,G4,,,,,
HAT-P-13 c,,,,,,
HAT-P-13 c,,,,,,
HAT-P-13 c,G4,,,,,
HAT-P-13 c,,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,F,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,F,,,,,
HAT-P-14 b,F,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,,,,,,
HAT-P-14 b,F5 V,,,,,
HAT-P-14 b,,,,,,
HAT-P-15 b,,,,,,
HAT-P-15 b,,,,,,
HAT-P-15 b,,,,,,
HAT-P-15 b,G5,,,,,
HAT-P-15 b,,,,,,
HAT-P-15 b,G5,,,,,
HAT-P-15 b,,,,,,
HAT-P-16 b,,,,,,
HAT-P-16 b,F8,,,,,
HAT-P-16 b,F8,,,,,
HAT-P-16 b,,,,,,
HAT-P-16 b,,,,,,
HAT-P-16 b,,,,,,
HAT-P-16 b,,,,,,
HAT-P-16 b,,,,,,
HAT-P-16 b,F8,,,,,
HAT-P-16 b,,,,,,
HAT-P-17 b,,,,,,
HAT-P-17 b,,,,,,
HAT-P-17 b,K,,,,,
HAT-P-17 b,K,,,,,
HAT-P-17 b,,,,,,
HAT-P-17 b,,,,,,
HAT-P-17 b,K,,,,,
HAT-P-17 b,,,,,,
HAT-P-17 b,,,,,,
HAT-P-17 c,K,,,,,
HAT-P-17 c,,,,,,
HAT-P-17 c,,,,,,
HAT-P-18 b,K2,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,K2,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,K2,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-18 b,K2,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000
HAT-P-19 b,,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-19 b,K1,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-19 b,,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-19 b,,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-19 b,,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-19 b,K1,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-19 b,K1,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-19 b,,15.7269000,15.1679000,12.7461000,14.0311000,12.8670000
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,F8 V,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,F8,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,F8,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,,,,,,
HAT-P-2 b,F8,,,,,
HAT-P-2 c,,,,,,
HAT-P-20 b,K3,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,K3,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,K3 V,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,K3,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-20 b,,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000
HAT-P-21 b,,14.8395000,12.4013000,11.5915000,11.4387000,13.5320000
HAT-P-21 b,,14.8395000,12.4013000,11.5915000,11.4387000,13.5320000
HAT-P-21 b,,14.8395000,12.4013000,11.5915000,11.4387000,13.5320000
HAT-P-21 b,G3,14.8395000,12.4013000,11.5915000,11.4387000,13.5320000
HAT-P-21 b,,14.8395000,12.4013000,11.5915000,11.4387000,13.5320000
HAT-P-21 b,,14.8395000,12.4013000,11.5915000,11.4387000,13.5320000
HAT-P-21 b,G3,14.8395000,12.4013000,11.5915000,11.4387000,13.5320000
HAT-P-22 b,G5,,,,,
HAT-P-22 b,G5 V,,,,,
HAT-P-22 b,G5,,,,,
HAT-P-22 b,,,,,,
HAT-P-22 b,,,,,,
HAT-P-22 b,,,,,,
HAT-P-22 b,,,,,,
HAT-P-22 b,,,,,,
HAT-P-22 b,,,,,,
HAT-P-22 b,G5,,,,,
HAT-P-23 b,,,,,,
HAT-P-23 b,,,,,,
HAT-P-23 b,G0,,,,,
HAT-P-23 b,G0,,,,,
HAT-P-23 b,,,,,,
HAT-P-23 b,,,,,,
HAT-P-23 b,G0,,,,,
HAT-P-23 b,,,,,,
HAT-P-23 b,,,,,,
HAT-P-23 b,G0 V,,,,,
HAT-P-23 b,,,,,,
HAT-P-24 b,,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,F8,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,F8,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-24 b,F8,14.3150000,11.9990000,11.6961000,11.6210000,12.6475000
HAT-P-25 b,,,,,,
HAT-P-25 b,,,,,,
HAT-P-25 b,G5,,,,,
HAT-P-25 b,G5,,,,,
HAT-P-25 b,,,,,,
HAT-P-25 b,,,,,,
HAT-P-25 b,,,,,,
HAT-P-25 b,G5,,,,,
HAT-P-26 b,K1,,,,,
HAT-P-26 b,K1,,,,,
HAT-P-26 b,,,,,,
HAT-P-26 b,,,,,,
HAT-P-26 b,,,,,,
HAT-P-26 b,,,,,,
HAT-P-26 b,K1,,,,,
HAT-P-26 b,K1,,,,,
HAT-P-26 b,,,,,,
HAT-P-27 b,,,,,,
HAT-P-27 b,,,,,,
HAT-P-27 b,G8,,,,,
HAT-P-27 b,G8,,,,,
HAT-P-27 b,,,,,,
HAT-P-27 b,G8,,,,,
HAT-P-27 b,,,,,,
HAT-P-27 b,,,,,,
HAT-P-28 b,,15.1459000,14.2734000,13.1281000,12.8267000,12.8394000
HAT-P-28 b,G3,15.1459000,14.2734000,13.1281000,12.8267000,12.8394000
HAT-P-28 b,G3,15.1459000,14.2734000,13.1281000,12.8267000,12.8394000
HAT-P-28 b,G3,15.1459000,14.2734000,13.1281000,12.8267000,12.8394000
HAT-P-28 b,,15.1459000,14.2734000,13.1281000,12.8267000,12.8394000
HAT-P-29 b,F8,,,,,
HAT-P-29 b,,,,,,
HAT-P-29 b,,,,,,
HAT-P-29 b,,,,,,
HAT-P-29 b,F8,,,,,
HAT-P-29 b,,,,,,
HAT-P-29 b,,,,,,
HAT-P-29 b,F8,,,,,
HAT-P-29 b,,,,,,
HAT-P-29 b,,,,,,
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,K,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,K,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-3 b,,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-30 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-31 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-32 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-33 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-34 b,,,,,,
HAT-P-35 b,,14.6095000,12.6873000,12.3870000,12.3141000,13.1573000
HAT-P-35 b,,14.6095000,12.6873000,12.3870000,12.3141000,13.1573000
HAT-P-35 b,,14.6095000,12.6873000,12.3870000,12.3141000,13.1573000
HAT-P-35 b,,14.6095000,12.6873000,12.3870000,12.3141000,13.1573000
HAT-P-35 b,,14.6095000,12.6873000,12.3870000,12.3141000,13.1573000
HAT-P-35 b,,14.6095000,12.6873000,12.3870000,12.3141000,13.1573000
HAT-P-35 b,,14.6095000,12.6873000,12.3870000,12.3141000,13.1573000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,G5 V,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-36 b,,15.0796000,12.7303000,12.1680000,11.9824000,13.3394000
HAT-P-37 b,,,,,,
HAT-P-37 b,,,,,,
HAT-P-37 b,,,,,,
HAT-P-37 b,,,,,,
HAT-P-37 b,,,,,,
HAT-P-37 b,,,,,,
HAT-P-37 b,,,,,,
HAT-P-38 b,,14.7233000,13.1831000,12.4788000,12.2275000,12.3811000
HAT-P-38 b,,14.7233000,13.1831000,12.4788000,12.2275000,12.3811000
HAT-P-38 b,,14.7233000,13.1831000,12.4788000,12.2275000,12.3811000
HAT-P-38 b,,14.7233000,13.1831000,12.4788000,12.2275000,12.3811000
HAT-P-38 b,,14.7233000,13.1831000,12.4788000,12.2275000,12.3811000
HAT-P-38 b,,14.7233000,13.1831000,12.4788000,12.2275000,12.3811000
HAT-P-38 b,,14.7233000,13.1831000,12.4788000,12.2275000,12.3811000
HAT-P-39 b,,15.2777000,12.6510000,12.2927000,12.2488000,13.5173000
HAT-P-39 b,,15.2777000,12.6510000,12.2927000,12.2488000,13.5173000
HAT-P-39 b,,15.2777000,12.6510000,12.2927000,12.2488000,13.5173000
HAT-P-39 b,,15.2777000,12.6510000,12.2927000,12.2488000,13.5173000
HAT-P-4 b,,,,,,
HAT-P-4 b,F,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,,,,,,
HAT-P-4 b,G1 V,,,,,
HAT-P-40 b,,,,,,
HAT-P-40 b,,,,,,
HAT-P-40 b,,,,,,
HAT-P-40 b,,,,,,
HAT-P-40 b,,,,,,
HAT-P-40 b,,,,,,
HAT-P-40 b,,,,,,
HAT-P-41 b,,,,,,
HAT-P-41 b,,,,,,
HAT-P-41 b,,,,,,
HAT-P-41 b,,,,,,
HAT-P-41 b,,,,,,
HAT-P-41 b,,,,,,
HAT-P-41 b,,,,,,
